champ_a,role_a,champ_b,role_b,winrate,matches
Taric,Top,Twitch,ADC,0.4288,9
Taric,Top,Caitlyn,ADC,0.5453,23
Taric,Top,Ezreal,ADC,0.4436,23
Taric,Top,Viktor,ADC,0.475,5
Taric,Top,Kaisa,ADC,0.5346,36
Taric,Top,Yasuo,ADC,0.4361,9
Taric,Top,Jhin,ADC,0.5114,33
Taric,Top,Zeri,ADC,0.48,9
Taric,Top,Jinx,ADC,0.5406,28
Taric,Top,Lucian,ADC,0.4872,13
Taric,Top,Samira,ADC,0.4297,9
Taric,Top,Kalista,ADC,0.4353,6
Taric,Top,Aphelios,ADC,0.5412,9
Taric,Top,Yunara,ADC,0.5129,23
Taric,Top,Smolder,ADC,0.5126,6
Taric,Top,Alistar,Support,0.4724,8
Taric,Top,Soraka,Support,0.5572,7
Taric,Top,Zilean,Support,0.5131,5
Taric,Top,Sona,Support,0.5041,5
Taric,Top,Janna,Support,0.4907,14
Taric,Top,Karma,Support,0.4627,13
Taric,Top,Blitzcrank,Support,0.5286,12
Taric,Top,Pantheon,Support,0.4728,6
Taric,Top,Leona,Support,0.4937,15
Taric,Top,Lux,Support,0.4508,11
Taric,Top,Nautilus,Support,0.4923,21
Taric,Top,Lulu,Support,0.5592,21
Taric,Top,Seraphine,Support,0.4954,12
Taric,Top,Braum,Support,0.4628,8
Taric,Top,TahmKench,Support,0.4458,6
Taric,Top,Senna,Support,0.5634,6
Taric,Top,Nami,Support,0.477,17
Taric,Top,Yuumi,Support,0.5264,7
Taric,Top,Thresh,Support,0.4737,31
Taric,Top,Bard,Support,0.5568,9
Taric,Top,Rell,Support,0.4971,7
Taric,Top,Pyke,Support,0.461,9
Taric,Top,Milio,Support,0.5389,9
Taric,Top,Sion,Top,0.4382,7
Taric,Top,Teemo,Top,0.5705,8
Taric,Top,Tryndamere,Top,0.4294,8
Taric,Top,Jax,Top,0.5689,19
Taric,Top,Chogath,Top,0.5193,10
Taric,Top,Irelia,Top,0.4291,5
Taric,Top,Gangplank,Top,0.5464,15
Taric,Top,Malphite,Top,0.5183,8
Taric,Top,Renekton,Top,0.4672,10
Taric,Top,Nasus,Top,0.4339,9
Taric,Top,Pantheon,Top,0.5708,5
Taric,Top,Garen,Top,0.5685,12
Taric,Top,Riven,Top,0.4528,7
Taric,Top,Volibear,Top,0.4416,8
Taric,Top,Fiora,Top,0.5076,7
Taric,Top,Darius,Top,0.5148,13
Taric,Top,Jayce,Top,0.4375,9
Taric,Top,Yasuo,Top,0.5616,5
Taric,Top,Camille,Top,0.4892,11
Taric,Top,Aatrox,Top,0.5091,15
Taric,Top,Illaoi,Top,0.4688,6
Taric,Top,Ornn,Top,0.4296,5
Taric,Top,Yone,Top,0.4755,14
Taric,Top,Ambessa,Top,0.5332,7
Taric,Top,Sett,Top,0.4318,7
Taric,Top,KSante,Top,0.4933,9
Taric,Jungle,Olaf,Top,0.4899,5
Taric,Jungle,Sion,Top,0.5584,6
Taric,Jungle,Jax,Top,0.5062,9
Taric,Jungle,Chogath,Top,0.4892,8
Taric,Jungle,DrMundo,Top,0.4608,5
Taric,Jungle,Irelia,Top,0.4971,5
Taric,Jungle,Gangplank,Top,0.4529,9
Taric,Jungle,Malphite,Top,0.4939,13
Taric,Jungle,Renekton,Top,0.5593,10
Taric,Jungle,Nasus,Top,0.5437,10
Taric,Jungle,Pantheon,Top,0.52,5
Taric,Jungle,Mordekaiser,Top,0.515,9
Taric,Jungle,Yorick,Top,0.4499,7
Taric,Jungle,Akali,Top,0.4846,5
Taric,Jungle,Garen,Top,0.5079,7
Taric,Jungle,Shen,Top,0.5106,7
Taric,Jungle,Darius,Top,0.4543,10
Taric,Jungle,Jayce,Top,0.5377,16
Taric,Jungle,Gnar,Top,0.4894,5
Taric,Jungle,Yasuo,Top,0.5711,8
Taric,Jungle,Camille,Top,0.4522,7
Taric,Jungle,Aatrox,Top,0.4663,11
Taric,Jungle,Illaoi,Top,0.5656,7
Taric,Jungle,Ornn,Top,0.5515,6
Taric,Jungle,Yone,Top,0.5654,15
Taric,Jungle,Ambessa,Top,0.5066,9
Taric,Jungle,Sett,Top,0.5052,11
Taric,Jungle,KSante,Top,0.4933,10
Taric,Jungle,Zaahen,Top,0.5243,7
Taric,Jungle,Galio,Mid,0.4839,10
Taric,Jungle,TwistedFate,Mid,0.4924,17
Taric,Jungle,Leblanc,Mid,0.535,8
Taric,Jungle,Vladimir,Mid,0.5534,5
Taric,Jungle,Ryze,Mid,0.5363,6
Taric,Jungle,Kassadin,Mid,0.5712,7
Taric,Jungle,Veigar,Mid,0.5619,6
Taric,Jungle,Katarina,Mid,0.5581,11
Taric,Jungle,Orianna,Mid,0.432,9
Taric,Jungle,Nasus,Mid,0.5705,9
Taric,Jungle,Akali,Mid,0.5667,8
Taric,Jungle,Malzahar,Mid,0.557,7
Taric,Jungle,Xerath,Mid,0.4348,5
Taric,Jungle,Ahri,Mid,0.4905,17
Taric,Jungle,Fizz,Mid,0.5328,8
Taric,Jungle,Viktor,Mid,0.5135,16
Taric,Jungle,Lissandra,Mid,0.4841,10
Taric,Jungle,Syndra,Mid,0.4909,17
Taric,Jungle,Yasuo,Mid,0.5708,14
Taric,Jungle,Zed,Mid,0.5216,18
Taric,Jungle,Ekko,Mid,0.5441,6
Taric,Jungle,Sylas,Mid,0.4787,16
Taric,Jungle,Vex,Mid,0.5342,6
Taric,Jungle,Yone,Mid,0.5478,8
Taric,Jungle,Locke,Mid,0.5251,13
Taric,Jungle,Hwei,Mid,0.4289,8
Taric,Jungle,Sivir,ADC,0.4738,9
Taric,Jungle,Tristana,ADC,0.4893,19
Taric,Jungle,MissFortune,ADC,0.4535,9
Taric,Jungle,Ashe,ADC,0.4851,12
Taric,Jungle,Twitch,ADC,0.4306,7
Taric,Jungle,Corki,ADC,0.5327,6
Taric,Jungle,Caitlyn,ADC,0.4695,22
Taric,Jungle,Ezreal,ADC,0.5224,28
Taric,Jungle,Draven,ADC,0.4644,6
Taric,Jungle,Kaisa,ADC,0.4306,38
Taric,Jungle,Jhin,ADC,0.5489,28
Taric,Jungle,Zeri,ADC,0.5671,7
Taric,Jungle,Jinx,ADC,0.571,20
Taric,Jungle,Lucian,ADC,0.5361,18
Taric,Jungle,Samira,ADC,0.5708,6
Taric,Jungle,Xayah,ADC,0.5709,12
Taric,Jungle,Aphelios,ADC,0.5133,12
Taric,Jungle,Yunara,ADC,0.5059,19
Taric,Jungle,Smolder,ADC,0.4376,7
Taric,Jungle,Alistar,Support,0.5709,9
Taric,Jungle,Soraka,Support,0.57,7
Taric,Jungle,Sona,Support,0.4666,6
Taric,Jungle,Janna,Support,0.5606,13
Taric,Jungle,Karma,Support,0.5542,10
Taric,Jungle,Blitzcrank,Support,0.5646,14
Taric,Jungle,Brand,Support,0.4401,6
Taric,Jungle,Pantheon,Support,0.5399,9
Taric,Jungle,Leona,Support,0.4979,14
Taric,Jungle,Lux,Support,0.5561,11
Taric,Jungle,Nautilus,Support,0.4791,19
Taric,Jungle,Lulu,Support,0.5703,21
Taric,Jungle,Seraphine,Support,0.493,12
Taric,Jungle,Braum,Support,0.5692,8
Taric,Jungle,Senna,Support,0.4903,13
Taric,Jungle,Nami,Support,0.4691,15
Taric,Jungle,Yuumi,Support,0.5644,13
Taric,Jungle,Thresh,Support,0.5016,21
Taric,Jungle,Bard,Support,0.4874,13
Taric,Jungle,Rell,Support,0.5659,9
Taric,Jungle,Pyke,Support,0.4459,14
Taric,Jungle,Milio,Support,0.504,8
Taric,Jungle,XinZhao,Jungle,0.447,5
Taric,Jungle,MasterYi,Jungle,0.5448,13
Taric,Jungle,Chogath,Jungle,0.5047,8
Taric,Jungle,Shaco,Jungle,0.5694,7
Taric,Jungle,Nocturne,Jungle,0.563,13
Taric,Jungle,JarvanIV,Jungle,0.5119,18
Taric,Jungle,MonkeyKing,Jungle,0.537,9
Taric,Jungle,LeeSin,Jungle,0.4825,28
Taric,Jungle,Nidalee,Jungle,0.4404,14
Taric,Jungle,Talon,Jungle,0.5034,13
Taric,Jungle,Graves,Jungle,0.469,15
Taric,Jungle,Rengar,Jungle,0.5272,7
Taric,Jungle,Hecarim,Jungle,0.5657,13
Taric,Jungle,Khazix,Jungle,0.4703,15
Taric,Jungle,Kayn,Jungle,0.5491,5
Taric,Jungle,Belveth,Jungle,0.5375,7
Taric,Jungle,Viego,Jungle,0.4838,18
Taric,Jungle,Zed,Jungle,0.5688,6
Taric,Jungle,Ekko,Jungle,0.57,8
Taric,Jungle,Qiyana,Jungle,0.4688,9
Taric,Jungle,Vi,Jungle,0.5696,12
Taric,Jungle,Sylas,Jungle,0.4821,12
Taric,Mid,Olaf,Top,0.5253,12
Taric,Mid,Sion,Top,0.5028,7
Taric,Mid,Teemo,Top,0.4497,7
Taric,Mid,Tryndamere,Top,0.5158,6
Taric,Mid,Jax,Top,0.4495,16
Taric,Mid,Chogath,Top,0.5298,6
Taric,Mid,DrMundo,Top,0.4609,6
Taric,Mid,Irelia,Top,0.4452,9
Taric,Mid,Gangplank,Top,0.5436,12
Taric,Mid,Malphite,Top,0.4779,10
Taric,Mid,Renekton,Top,0.5265,11
Taric,Mid,Nasus,Top,0.495,16
Taric,Mid,Gragas,Top,0.4852,6
Taric,Mid,Pantheon,Top,0.4814,6
Taric,Mid,Mordekaiser,Top,0.518,10
Taric,Mid,Yorick,Top,0.4292,6
Taric,Mid,Garen,Top,0.4443,12
Taric,Mid,Riven,Top,0.4465,5
Taric,Mid,Shen,Top,0.5102,8
Taric,Mid,Fiora,Top,0.5304,8
Taric,Mid,Darius,Top,0.503,12
Taric,Mid,Jayce,Top,0.5043,15
Taric,Mid,Gnar,Top,0.4747,8
Taric,Mid,Camille,Top,0.4608,5
Taric,Mid,Kled,Top,0.5054,5
Taric,Mid,Aatrox,Top,0.4454,10
Taric,Mid,Ornn,Top,0.4288,7
Taric,Mid,Yone,Top,0.5711,19
Taric,Mid,Ambessa,Top,0.5634,12
Taric,Mid,Sett,Top,0.4487,10
Taric,Mid,KSante,Top,0.453,10
Taric,Mid,Zaahen,Top,0.4986,8
Taric,Mid,MasterYi,Jungle,0.5621,8
Taric,Mid,Warwick,Jungle,0.5622,6
Taric,Mid,Nunu,Jungle,0.5264,7
Taric,Mid,Chogath,Jungle,0.5325,8
Taric,Mid,Shaco,Jungle,0.5154,9
Taric,Mid,Nocturne,Jungle,0.541,13
Taric,Mid,JarvanIV,Jungle,0.5299,15
Taric,Mid,MonkeyKing,Jungle,0.5376,12
Taric,Mid,LeeSin,Jungle,0.4667,28
Taric,Mid,Nidalee,Jungle,0.5642,7
Taric,Mid,Talon,Jungle,0.5185,15
Taric,Mid,Shyvana,Jungle,0.5465,7
Taric,Mid,Graves,Jungle,0.429,21
Taric,Mid,Rengar,Jungle,0.5305,12
Taric,Mid,Hecarim,Jungle,0.4619,10
Taric,Mid,Khazix,Jungle,0.4363,13
Taric,Mid,Diana,Jungle,0.5232,8
Taric,Mid,Kayn,Jungle,0.541,9
Taric,Mid,Belveth,Jungle,0.5055,6
Taric,Mid,Briar,Jungle,0.4827,6
Taric,Mid,Viego,Jungle,0.4673,20
Taric,Mid,Ekko,Jungle,0.5326,11
Taric,Mid,Qiyana,Jungle,0.4628,15
Taric,Mid,Vi,Jungle,0.4836,12
Taric,Mid,Sylas,Jungle,0.4754,14
Taric,Mid,Lillia,Jungle,0.5058,8
Taric,Mid,Naafiri,Jungle,0.5711,8
Taric,Mid,Sivir,ADC,0.4921,7
Taric,Mid,Tristana,ADC,0.5712,18
Taric,Mid,MissFortune,ADC,0.4648,7
Taric,Mid,Ashe,ADC,0.4415,9
Taric,Mid,Twitch,ADC,0.5014,10
Taric,Mid,Corki,ADC,0.5406,6
Taric,Mid,Caitlyn,ADC,0.4551,31
Taric,Mid,Ezreal,ADC,0.4508,27
Taric,Mid,Varus,ADC,0.4823,7
Taric,Mid,Viktor,ADC,0.5485,6
Taric,Mid,Ziggs,ADC,0.5218,5
Taric,Mid,Draven,ADC,0.4296,6
Taric,Mid,Syndra,ADC,0.5181,5
Taric,Mid,Kaisa,ADC,0.4489,38
Taric,Mid,Yasuo,ADC,0.5523,7
Taric,Mid,Jhin,ADC,0.5512,41
Taric,Mid,Zeri,ADC,0.5445,10
Taric,Mid,Jinx,ADC,0.433,37
Taric,Mid,Lucian,ADC,0.5039,13
Taric,Mid,Samira,ADC,0.4393,7
Taric,Mid,Kalista,ADC,0.4936,8
Taric,Mid,Xayah,ADC,0.5204,10
Taric,Mid,Aphelios,ADC,0.5156,13
Taric,Mid,Yunara,ADC,0.5141,32
Taric,Mid,Alistar,Support,0.4852,10
Taric,Mid,Soraka,Support,0.4666,11
Taric,Mid,Zilean,Support,0.562,9
Taric,Mid,Janna,Support,0.496,10
Taric,Mid,Karma,Support,0.4772,11
Taric,Mid,Swain,Support,0.4535,7
Taric,Mid,Blitzcrank,Support,0.5689,12
Taric,Mid,Pantheon,Support,0.5482,13
Taric,Mid,Leona,Support,0.4378,17
Taric,Mid,Lux,Support,0.4842,12
Taric,Mid,Xerath,Support,0.5336,7
Taric,Mid,Nautilus,Support,0.543,23
Taric,Mid,Lulu,Support,0.5091,33
Taric,Mid,Seraphine,Support,0.4776,10
Taric,Mid,Velkoz,Support,0.5683,5
Taric,Mid,Camille,Support,0.436,6
Taric,Mid,Braum,Support,0.511,11
Taric,Mid,Senna,Support,0.454,9
Taric,Mid,Nami,Support,0.4873,17
Taric,Mid,Yuumi,Support,0.4462,11
Taric,Mid,Thresh,Support,0.4856,35
Taric,Mid,Bard,Support,0.5451,10
Taric,Mid,Rakan,Support,0.4498,7
Taric,Mid,Rell,Support,0.4833,8
Taric,Mid,Pyke,Support,0.5303,12
Taric,Mid,Milio,Support,0.5083,11
Taric,Mid,Annie,Mid,0.5309,5
Taric,Mid,Galio,Mid,0.4345,8
Taric,Mid,TwistedFate,Mid,0.4809,12
Taric,Mid,Leblanc,Mid,0.5014,10
Taric,Mid,Vladimir,Mid,0.4553,7
Taric,Mid,Ryze,Mid,0.4292,6
Taric,Mid,Anivia,Mid,0.5128,6
Taric,Mid,Kassadin,Mid,0.5301,12
Taric,Mid,Irelia,Mid,0.5585,6
Taric,Mid,Veigar,Mid,0.5253,5
Taric,Mid,Katarina,Mid,0.5672,12
Taric,Mid,Orianna,Mid,0.4439,5
Taric,Mid,Nasus,Mid,0.4396,8
Taric,Mid,Akali,Mid,0.5477,11
Taric,Mid,Malzahar,Mid,0.4846,8
Taric,Mid,Lux,Mid,0.5061,6
Taric,Mid,Xerath,Mid,0.5364,14
Taric,Mid,Ahri,Mid,0.4801,23
Taric,Mid,Fizz,Mid,0.5438,11
Taric,Mid,Viktor,Mid,0.5376,28
Taric,Mid,Lissandra,Mid,0.4423,12
Taric,Mid,Diana,Mid,0.5179,6
Taric,Mid,Syndra,Mid,0.5705,15
Taric,Mid,Yasuo,Mid,0.5469,19
Taric,Mid,Taliyah,Mid,0.507,5
Taric,Mid,Zed,Mid,0.4976,16
Taric,Mid,Ekko,Mid,0.4381,10
Taric,Mid,Sylas,Mid,0.4291,15
Taric,Mid,Vex,Mid,0.4297,5
Taric,Mid,Yone,Mid,0.455,13
Taric,Mid,Locke,Mid,0.5389,11
Taric,Mid,Aurora,Mid,0.5702,5
Taric,ADC,LeeSin,Jungle,0.5015,8
Taric,ADC,Rengar,Jungle,0.4842,5
Taric,ADC,Viego,Jungle,0.4486,7
Taric,ADC,Sylas,Jungle,0.5406,7
Taric,ADC,Fizz,Mid,0.5216,5
Taric,ADC,Viktor,Mid,0.4797,7
Taric,ADC,Syndra,Mid,0.4967,7
Taric,ADC,Yasuo,Mid,0.4933,8
Taric,ADC,Karma,Support,0.5011,7
Taric,ADC,Nautilus,Support,0.5092,6
Taric,ADC,Lulu,Support,0.4449,5
Taric,ADC,Braum,Support,0.4588,6
Taric,ADC,Nami,Support,0.4298,7
Taric,ADC,Thresh,Support,0.5255,9
Taric,ADC,Tristana,ADC,0.5569,7
Taric,ADC,Caitlyn,ADC,0.4382,12
Taric,ADC,Ezreal,ADC,0.4494,7
Taric,ADC,Kaisa,ADC,0.4408,6
Taric,ADC,Jhin,ADC,0.5686,9
Taric,ADC,Jinx,ADC,0.4622,13
Taric,Support,Malphite,Top,0.435,6
Taric,Support,MonkeyKing,Jungle,0.4346,5
Taric,Support,LeeSin,Jungle,0.4305,10
Taric,Support,Graves,Jungle,0.4322,5
Taric,Support,Viego,Jungle,0.4374,10
Taric,Support,Ahri,Mid,0.4386,6
Taric,Support,Viktor,Mid,0.4288,8
Taric,Support,Syndra,Mid,0.4382,8
Taric,Support,Zed,Mid,0.4304,6
Taric,Support,Yone,Mid,0.4392,5
Taric,Support,Tristana,ADC,0.4299,7
Taric,Support,Caitlyn,ADC,0.4429,6
Taric,Support,Ezreal,ADC,0.4392,11
Taric,Support,Kaisa,ADC,0.4312,12
Taric,Support,Jhin,ADC,0.4297,12
Taric,Support,Jinx,ADC,0.4838,8
Taric,Support,Yunara,ADC,0.506,8
Taric,Support,Alistar,Support,0.4347,7
Taric,Support,Nautilus,Support,0.4322,11
Taric,Support,Lulu,Support,0.429,10
Taric,Support,Nami,Support,0.5046,6
Taric,Support,Thresh,Support,0.4309,12
Taric,Support,Rell,Support,0.4291,5
Teemo,Top,MasterYi,Jungle,0.4995,10
Teemo,Top,Chogath,Jungle,0.5554,8
Teemo,Top,Shaco,Jungle,0.4835,6
Teemo,Top,Nocturne,Jungle,0.5678,6
Teemo,Top,JarvanIV,Jungle,0.448,7
Teemo,Top,MonkeyKing,Jungle,0.5147,7
Teemo,Top,LeeSin,Jungle,0.4403,15
Teemo,Top,Nidalee,Jungle,0.5346,7
Teemo,Top,Talon,Jungle,0.5611,13
Teemo,Top,Graves,Jungle,0.4453,15
Teemo,Top,Hecarim,Jungle,0.4809,6
Teemo,Top,Khazix,Jungle,0.4935,7
Teemo,Top,Kayn,Jungle,0.5016,11
Teemo,Top,Belveth,Jungle,0.4817,5
Teemo,Top,Briar,Jungle,0.4707,7
Teemo,Top,Viego,Jungle,0.4883,14
Teemo,Top,Ekko,Jungle,0.5183,6
Teemo,Top,Qiyana,Jungle,0.4979,10
Teemo,Top,Vi,Jungle,0.4528,5
Teemo,Top,Sylas,Jungle,0.4759,11
Teemo,Top,Lillia,Jungle,0.4835,9
Teemo,Top,Galio,Mid,0.55,6
Teemo,Top,TwistedFate,Mid,0.4511,8
Teemo,Top,Leblanc,Mid,0.5267,8
Teemo,Top,Vladimir,Mid,0.5213,6
Teemo,Top,Kassadin,Mid,0.5614,6
Teemo,Top,Katarina,Mid,0.5093,9
Teemo,Top,Orianna,Mid,0.4334,5
Teemo,Top,Nasus,Mid,0.5368,6
Teemo,Top,Akali,Mid,0.5343,7
Teemo,Top,Malzahar,Mid,0.5105,6
Teemo,Top,Xerath,Mid,0.49,9
Teemo,Top,Ahri,Mid,0.4303,15
Teemo,Top,Fizz,Mid,0.5298,5
Teemo,Top,Viktor,Mid,0.5072,15
Teemo,Top,Lissandra,Mid,0.4682,7
Teemo,Top,Syndra,Mid,0.4876,12
Teemo,Top,Yasuo,Mid,0.5086,11
Teemo,Top,Zed,Mid,0.4879,10
Teemo,Top,Ekko,Mid,0.4607,5
Teemo,Top,Sylas,Mid,0.4443,6
Teemo,Top,Vex,Mid,0.4528,5
Teemo,Top,Yone,Mid,0.4776,6
Teemo,Top,Locke,Mid,0.5217,12
Teemo,Top,Hwei,Mid,0.5503,7
Teemo,Top,Sivir,ADC,0.4884,8
Teemo,Top,Tristana,ADC,0.4935,14
Teemo,Top,MissFortune,ADC,0.4918,6
Teemo,Top,Ashe,ADC,0.4648,9
Teemo,Top,Twitch,ADC,0.5287,8
Teemo,Top,Caitlyn,ADC,0.5031,21
Teemo,Top,Ezreal,ADC,0.4612,22
Teemo,Top,Varus,ADC,0.4309,6
Teemo,Top,Kaisa,ADC,0.5124,26
Teemo,Top,Jhin,ADC,0.4694,22
Teemo,Top,Zeri,ADC,0.4328,6
Teemo,Top,Jinx,ADC,0.5118,21
Teemo,Top,Lucian,ADC,0.4809,14
Teemo,Top,Xayah,ADC,0.5114,8
Teemo,Top,Aphelios,ADC,0.5114,6
Teemo,Top,Yunara,ADC,0.4879,16
Teemo,Top,Alistar,Support,0.5451,6
Teemo,Top,Soraka,Support,0.5697,7
Teemo,Top,Zilean,Support,0.4293,6
Teemo,Top,Janna,Support,0.5308,11
Teemo,Top,Karma,Support,0.4796,8
Teemo,Top,Blitzcrank,Support,0.5067,13
Teemo,Top,Pantheon,Support,0.4404,7
Teemo,Top,Leona,Support,0.5491,10
Teemo,Top,Lux,Support,0.4807,6
Teemo,Top,Nautilus,Support,0.4531,12
Teemo,Top,Lulu,Support,0.4391,17
Teemo,Top,Seraphine,Support,0.5402,11
Teemo,Top,Camille,Support,0.4483,5
Teemo,Top,Braum,Support,0.4695,9
Teemo,Top,Senna,Support,0.4913,12
Teemo,Top,Nami,Support,0.4604,14
Teemo,Top,Yuumi,Support,0.5072,8
Teemo,Top,Thresh,Support,0.4986,19
Teemo,Top,Bard,Support,0.4486,9
Teemo,Top,Rell,Support,0.5517,6
Teemo,Top,Pyke,Support,0.4724,5
Teemo,Top,Milio,Support,0.5339,13
Teemo,Top,Olaf,Top,0.5613,8
Teemo,Top,Urgot,Top,0.5528,6
Teemo,Top,Sion,Top,0.5712,7
Teemo,Top,Jax,Top,0.44,5
Teemo,Top,Singed,Top,0.4742,5
Teemo,Top,Gangplank,Top,0.5646,6
Teemo,Top,Malphite,Top,0.5612,18
Teemo,Top,Nasus,Top,0.5058,10
Teemo,Top,Yorick,Top,0.5134,6
Teemo,Top,Garen,Top,0.4311,9
Teemo,Top,Shen,Top,0.4406,7
Teemo,Top,Fiora,Top,0.5076,8
Teemo,Top,Darius,Top,0.4684,5
Teemo,Top,Jayce,Top,0.4371,8
Teemo,Top,Gnar,Top,0.4431,5
Teemo,Top,Yasuo,Top,0.567,7
Teemo,Top,Aatrox,Top,0.5076,11
Teemo,Top,Ornn,Top,0.5311,7
Teemo,Top,Yone,Top,0.461,9
Teemo,Top,Ambessa,Top,0.4824,9
Teemo,Top,Zaahen,Top,0.4295,8
Teemo,Jungle,Olaf,Top,0.4899,5
Teemo,Jungle,Sion,Top,0.5584,6
Teemo,Jungle,Jax,Top,0.5062,9
Teemo,Jungle,Chogath,Top,0.4892,8
Teemo,Jungle,DrMundo,Top,0.4608,5
Teemo,Jungle,Irelia,Top,0.4971,5
Teemo,Jungle,Gangplank,Top,0.4529,9
Teemo,Jungle,Malphite,Top,0.4939,13
Teemo,Jungle,Renekton,Top,0.5593,10
Teemo,Jungle,Nasus,Top,0.5437,10
Teemo,Jungle,Pantheon,Top,0.52,5
Teemo,Jungle,Mordekaiser,Top,0.515,9
Teemo,Jungle,Yorick,Top,0.4499,7
Teemo,Jungle,Akali,Top,0.4846,5
Teemo,Jungle,Garen,Top,0.5079,7
Teemo,Jungle,Shen,Top,0.5106,7
Teemo,Jungle,Darius,Top,0.4543,10
Teemo,Jungle,Jayce,Top,0.5377,16
Teemo,Jungle,Gnar,Top,0.4894,5
Teemo,Jungle,Yasuo,Top,0.5711,8
Teemo,Jungle,Camille,Top,0.4522,7
Teemo,Jungle,Aatrox,Top,0.4663,11
Teemo,Jungle,Illaoi,Top,0.5656,7
Teemo,Jungle,Ornn,Top,0.5515,6
Teemo,Jungle,Yone,Top,0.5654,15
Teemo,Jungle,Ambessa,Top,0.5066,9
Teemo,Jungle,Sett,Top,0.5052,11
Teemo,Jungle,KSante,Top,0.4933,10
Teemo,Jungle,Zaahen,Top,0.5243,7
Teemo,Jungle,Galio,Mid,0.4839,10
Teemo,Jungle,TwistedFate,Mid,0.4924,17
Teemo,Jungle,Leblanc,Mid,0.535,8
Teemo,Jungle,Vladimir,Mid,0.5534,5
Teemo,Jungle,Ryze,Mid,0.5363,6
Teemo,Jungle,Kassadin,Mid,0.5712,7
Teemo,Jungle,Veigar,Mid,0.5619,6
Teemo,Jungle,Katarina,Mid,0.5581,11
Teemo,Jungle,Orianna,Mid,0.432,9
Teemo,Jungle,Nasus,Mid,0.5705,9
Teemo,Jungle,Akali,Mid,0.5667,8
Teemo,Jungle,Malzahar,Mid,0.557,7
Teemo,Jungle,Xerath,Mid,0.4348,5
Teemo,Jungle,Ahri,Mid,0.4905,17
Teemo,Jungle,Fizz,Mid,0.5328,8
Teemo,Jungle,Viktor,Mid,0.5135,16
Teemo,Jungle,Lissandra,Mid,0.4841,10
Teemo,Jungle,Syndra,Mid,0.4909,17
Teemo,Jungle,Yasuo,Mid,0.5708,14
Teemo,Jungle,Zed,Mid,0.5216,18
Teemo,Jungle,Ekko,Mid,0.5441,6
Teemo,Jungle,Sylas,Mid,0.4787,16
Teemo,Jungle,Vex,Mid,0.5342,6
Teemo,Jungle,Yone,Mid,0.5478,8
Teemo,Jungle,Locke,Mid,0.5251,13
Teemo,Jungle,Hwei,Mid,0.4289,8
Teemo,Jungle,Sivir,ADC,0.4738,9
Teemo,Jungle,Tristana,ADC,0.4893,19
Teemo,Jungle,MissFortune,ADC,0.4535,9
Teemo,Jungle,Ashe,ADC,0.4851,12
Teemo,Jungle,Twitch,ADC,0.4306,7
Teemo,Jungle,Corki,ADC,0.5327,6
Teemo,Jungle,Caitlyn,ADC,0.4695,22
Teemo,Jungle,Ezreal,ADC,0.5224,28
Teemo,Jungle,Draven,ADC,0.4644,6
Teemo,Jungle,Kaisa,ADC,0.4306,38
Teemo,Jungle,Jhin,ADC,0.5489,28
Teemo,Jungle,Zeri,ADC,0.5671,7
Teemo,Jungle,Jinx,ADC,0.571,20
Teemo,Jungle,Lucian,ADC,0.5361,18
Teemo,Jungle,Samira,ADC,0.5708,6
Teemo,Jungle,Xayah,ADC,0.5709,12
Teemo,Jungle,Aphelios,ADC,0.5133,12
Teemo,Jungle,Yunara,ADC,0.5059,19
Teemo,Jungle,Smolder,ADC,0.4376,7
Teemo,Jungle,Alistar,Support,0.5709,9
Teemo,Jungle,Soraka,Support,0.57,7
Teemo,Jungle,Sona,Support,0.4666,6
Teemo,Jungle,Janna,Support,0.5606,13
Teemo,Jungle,Karma,Support,0.5542,10
Teemo,Jungle,Blitzcrank,Support,0.5646,14
Teemo,Jungle,Brand,Support,0.4401,6
Teemo,Jungle,Pantheon,Support,0.5399,9
Teemo,Jungle,Leona,Support,0.4979,14
Teemo,Jungle,Lux,Support,0.5561,11
Teemo,Jungle,Nautilus,Support,0.4791,19
Teemo,Jungle,Lulu,Support,0.5703,21
Teemo,Jungle,Seraphine,Support,0.493,12
Teemo,Jungle,Braum,Support,0.5692,8
Teemo,Jungle,Senna,Support,0.4903,13
Teemo,Jungle,Nami,Support,0.4691,15
Teemo,Jungle,Yuumi,Support,0.5644,13
Teemo,Jungle,Thresh,Support,0.5016,21
Teemo,Jungle,Bard,Support,0.4874,13
Teemo,Jungle,Rell,Support,0.5659,9
Teemo,Jungle,Pyke,Support,0.4459,14
Teemo,Jungle,Milio,Support,0.504,8
Teemo,Jungle,XinZhao,Jungle,0.447,5
Teemo,Jungle,MasterYi,Jungle,0.5448,13
Teemo,Jungle,Chogath,Jungle,0.5047,8
Teemo,Jungle,Shaco,Jungle,0.5694,7
Teemo,Jungle,Nocturne,Jungle,0.563,13
Teemo,Jungle,JarvanIV,Jungle,0.5119,18
Teemo,Jungle,MonkeyKing,Jungle,0.537,9
Teemo,Jungle,LeeSin,Jungle,0.4825,28
Teemo,Jungle,Nidalee,Jungle,0.4404,14
Teemo,Jungle,Talon,Jungle,0.5034,13
Teemo,Jungle,Graves,Jungle,0.469,15
Teemo,Jungle,Rengar,Jungle,0.5272,7
Teemo,Jungle,Hecarim,Jungle,0.5657,13
